file_id,panopticon_event_score,panopticon_flag
490,0.8979336023330688,True
1016,0.9996980428695679,True
1138,0.9998522996902466,True
943,0.9872431755065918,True
1044,0.9995536208152771,True
302,0.32718437910079956,False
298,0.36446499824523926,False
1225,0.9972448348999023,True
322,0.30902498960494995,False
666,0.7037703990936279,False
1119,0.9998125433921814,True
177,0.598109245300293,False
1433,0.7730650305747986,False
896,0.9992958307266235,True
934,0.9999915361404419,True
691,0.44617313146591187,False
682,0.4068637192249298,False
1089,0.9664985537528992,True
1453,0.9971948862075806,True
1025,0.9995643496513367,True
367,0.40296098589897156,False
1405,0.31885790824890137,False
1264,0.957984209060669,True
21,0.38430550694465637,False
698,0.4814104437828064,False
1243,0.9485059976577759,True
1341,0.9892728328704834,True
790,0.9742566347122192,True
1305,0.7148881554603577,False
833,0.9997804760932922,True
659,0.3519335091114044,False
718,0.41704481840133667,False
629,0.3606601655483246,False
1283,0.9968032836914062,True
807,0.9997785687446594,True
622,0.4857870638370514,False
709,0.2896353006362915,False
23,0.7946485280990601,False
985,0.999392032623291,True
1314,0.5538930892944336,False
460,0.32161882519721985,False
1010,0.9974894523620605,True
1136,0.9998031258583069,True
843,0.9999734163284302,True
1042,0.9999649524688721,True
1315,0.44708698987960815,False
127,0.7050958275794983,False
1040,0.9998738765716553,True
579,0.4700253903865814,False
895,0.999393105506897,True
495,0.7142428755760193,False
588,0.2879980802536011,False
795,0.9951722025871277,True
859,0.998618483543396,True
556,0.34248998761177063,False
1407,0.9928913116455078,True
1233,0.9907407760620117,True
13,0.27067989110946655,False
1018,0.9999932050704956,True
907,0.9998047947883606,True
424,0.3255278170108795,False
1300,0.9877514839172363,True
1423,0.9996316432952881,True
1144,0.9507702589035034,True
684,0.8671101927757263,True
1448,0.9995775818824768,True
473,0.481413871049881,False
569,0.3992856442928314,False
403,0.29114630818367004,False
553,0.5115147233009338,False
354,0.8366011381149292,False
80,0.4541935920715332,False
429,0.785652220249176,False
529,0.32947322726249695,False
1374,0.9377506375312805,True
853,0.9998525381088257,True
897,0.9994912147521973,True
